,county_x,FIPS,pop_count,POPESTIMATE2020,overcount,undercount,error,abs_error,overcount_5_prc,undercount_5_prc,overcount_10_prc,undercount_10_prc,annual_growth_rate,percent_error,abs_percent_error,total_housing,occ_housing,unocc_housing,total_group,total_inst,adult_jail,juvenille_jail,nursing_homes,other_inst,non_inst_total,college_housing,military_housing,other_non_inst,state_fips_x,county_fips_x,CENSUS2010POP,comp_change_cat,BIRTHS2020,DEATHS2020,NATURALINC2020,INTERNATIONALMIG2020,DOMESTICMIG2020,fatalityCount,pop_covid_est,county_y,0-5_pop,5-9_pop,10-14_pop,15-19_pop,20-24_pop,25-34_pop,35-44_pop,45-54_pop,55-59_pop,60-64_pop,65-74_pop,75-84_pop,85_plus_pop,white_pop,black_pop,ai_an_pop,asian_pop,black_w_other_race_pop,hisp_any_race_pop,male_pop,female_pop,state_fips_y,county_fips_y,farm_man,recreation,retirement_metro,retirement_non_metro,CENSUS2010HU,HUESTIMATESBASE2010,HUESTIMATE2020,HUESTIMATE042020,Area_name,PCTPOVALL_2020,POV017_2020,MEDHHINC_2020,Unemployed_2019,Employed_2019,Civilian_labor_force_2019,lessthanHSdiploma,HSdiploma,SomeCollege,College,over_65,under_20,norm_unocc,housing_perc_change
59,Mecklenburg County,37119,1115482.0,1128945.0,0,1,-13463.0,13463.0,0,0,0,0,112894.4,-1.1925293083365442,1.1925293083365442,478966.0,448814.0,30152.0,17423.0,5152.0,1584.0,118.0,3450.0,0.0,12271.0,0.8888829836705952,0.0,2236.0,37,119,919628,Natural Increase/Net In-Migration,14706,7302,7404,4206,4008,6460,1110356,"Mecklenburg County, North Carolina",72857.0,71529.0,71343.0,69272.0,71418.0,187428.0,160963.0,146983.0,63972.0,56625.0,75426.0,33207.0,14147.0,50.340184862858685,30.693612177741166,0.3381918516845373,5.8794715420148895,32.39644092493434,12.99531863819761,526453.0,568717.0,37,119,0,0,0,0,398510,398496,478629,475747,Mecklenburg County,11.0,41367.0,72340.0,1.9752955192679893,52.593527585489106,616052.0,9.488718032836914,16.601398468017578,28.077119827270508,45.832763671875,10.875640531646804,25.24489678416575,0.06295227636199646,0.6766201363329669
60,Mitchell County,37121,14903.0,14881.0,1,0,22.0,22.0,0,0,0,0,1488.0,0.1478395269135138,0.1478395269135138,8638.0,6612.0,2026.0,140.0,74.0,0.0,1.0,73.0,0.0,66.0,0.29567905382702775,0.0,22.0,37,121,15579,Natural Decrease/Net In-Migration,135,245,-110,7,58,0,14964,"Mitchell County, North Carolina",696.0,627.0,900.0,808.0,773.0,1711.0,1529.0,1878.0,1226.0,1073.0,2116.0,990.0,632.0,96.24353202069753,0.14111954841744506,0.5174383441972985,0.18815939788992675,0.9743968819299778,5.698541764666353,7453.0,7506.0,37,121,0,0,0,0,8713,8722,8865,8862,Mitchell County,14.0,537.0,49236.0,1.8143941939385795,38.59283650292319,6013.0,13.688928604125977,30.30927848815918,33.91304397583008,22.08874893188477,25.119279618305224,20.36825482158457,0.23454503357258624,-2.527646129541864
61,Montgomery County,37123,25751.0,27238.0,0,1,-1487.0,1487.0,0,1,0,0,2723.7,-5.459284822674205,5.459284822674205,14773.0,10333.0,4440.0,637.0,548.0,386.0,41.0,121.0,0.0,89.0,0.0,0.0,89.0,37,123,27798,Natural Increase/Net Out-Migration,280,333,-53,-1,83,282,27173,"Montgomery County, North Carolina",1433.0,1388.0,1750.0,1891.0,1708.0,2832.0,3023.0,3710.0,1846.0,2059.0,3321.0,1785.0,477.0,75.50480945737573,17.361773992216754,0.47360305455613483,1.5382920919303913,19.09464718408106,15.423305675893973,13514.0,13709.0,37,123,1,0,0,0,15914,15909,16371,16357,Montgomery County,16.0,1340.0,48522.0,1.6447609956678169,40.49856817681181,11479.0,18.32257461547852,34.77667617797852,30.58835792541504,16.31239128112793,20.497099640208532,23.724208825904984,0.30054829756989104,-9.68392737054472
62,Moore County,37125,99727.0,103352.0,0,1,-3625.0,3625.0,0,0,0,0,10335.1,-3.50743091570555,3.50743091570555,48237.0,41881.0,6356.0,988.0,915.0,0.0,29.0,886.0,0.0,73.0,0.0,0.0,73.0,37,125,88247,Natural Decrease/Net In-Migration,1178,1266,-88,65,2223,746,100880,"Moore County, North Carolina",5784.0,5940.0,5933.0,5444.0,4186.0,11614.0,11600.0,11652.0,6399.0,6760.0,12762.0,8297.0,2892.0,77.59404752689836,10.63743323786671,0.7566375106432387,1.3139561885594861,12.011378589674123,6.625899837448719,47786.0,51477.0,37,125,0,1,0,1,43940,43938,49439,49242,Moore County,9.3,2734.0,69413.0,1.5384317671646413,38.886523724746496,41780.0,7.6247639656066895,21.71557235717773,31.937034606933597,38.72262954711914,23.174200789534794,22.351768712748665,0.1317660716877086,-2.0409406604118434
63,Nash County,37127,94970.0,94859.0,1,0,111.0,111.0,0,0,0,0,9485.8,0.1170157813175344,0.1170157813175344,43154.0,39093.0,4061.0,1621.0,1240.0,770.0,14.0,453.0,3.0,381.0,0.19818889088014843,0.0,193.0,37,127,95840,Natural Increase/Net Out-Migration,1061,1174,-113,45,670,255,94298,"Nash County, North Carolina",5230.0,5776.0,5843.0,5848.0,6221.0,11145.0,10820.0,12739.0,6928.0,6510.0,10559.0,4320.0,2348.0,51.082132428130166,40.24288681095099,0.6145964009740773,0.9045003636976986,41.66816011132312,7.0546811583508156,45118.0,49169.0,37,127,0,0,0,0,42286,42297,43486,43448,Nash County,14.9,4492.0,49883.0,2.140018343014369,42.98168861151815,42802.0,13.631843566894531,33.94269561767578,31.25028610229492,21.17517471313477,18.160638421235728,23.927091788865578,0.09410483385085971,-0.6766709629902412
64,New Hanover County,37129,225702.0,236613.0,0,1,-10911.0,10911.0,0,0,0,0,23661.2,-4.611327357330324,4.611327357330324,113368.0,98109.0,15259.0,5830.0,1474.0,597.0,21.0,856.0,0.0,4356.0,1.547252264245836,0.03423311483308187,614.0,37,129,202667,Natural Increase/Net In-Migration,2137,2276,-139,82,2391,293,234473,"New Hanover County, North Carolina",11197.0,12563.0,11616.0,15336.0,21541.0,30393.0,29311.0,28335.0,15551.0,14537.0,24666.0,11466.0,4936.0,78.89718654511798,12.863198556292343,0.2299112897431671,1.3291746438276848,14.249005760461175,5.577461931508412,110218.0,121230.0,37,129,0,1,1,0,101436,101443,117638,116942,New Hanover County,10.2,5938.0,65615.0,1.8354866385194388,49.65618964300356,121836.0,6.770313262939453,19.902006149291992,31.096454620361328,42.231224060058594,17.356611851419828,21.43246567179318,0.13459706442735164,-3.0562159019000874
65,Northampton County,37131,17471.0,19088.0,0,1,-1617.0,1617.0,0,1,0,0,1908.7,-8.471290863369656,8.471290863369656,10570.0,7801.0,2769.0,335.0,317.0,21.0,0.0,296.0,0.0,18.0,0.0,0.0,18.0,37,131,22099,Natural Decrease/Net Out-Migration,164,309,-145,6,-268,778,19483,"Northampton County, North Carolina",851.0,968.0,1016.0,947.0,910.0,2188.0,1857.0,2443.0,1682.0,1716.0,2886.0,1656.0,552.0,40.54903604358759,57.1196563285834,0.5238893545683152,0.3300502933780386,59.43524727577536,2.446563285834032,9596.0,10076.0,37,131,0,0,0,0,11674,11681,11673,11672,Northampton County,21.7,1047.0,41630.0,2.032690695725063,38.280595138306786,7695.0,18.96528625488281,38.63150787353516,27.29639434814453,15.10680866241455,26.686923721709977,19.81349538977368,0.2619678334910123,-9.441398217957506
66,Onslow County,37133,204576.0,203943.0,1,0,633.0,633.0,0,0,0,0,20394.2,0.3103808417057707,0.3103808417057707,84180.0,69576.0,14604.0,24059.0,594.0,237.0,24.0,255.0,78.0,23465.0,0.01225832708158652,11.398282853542412,194.0,37,133,177772,Natural Increase/Net Out-Migration,3802,1269,2533,48,-1430,168,197938,"Onslow County, North Carolina",17143.0,12752.0,12264.0,14974.0,34716.0,36567.0,20457.0,15500.0,8431.0,7334.0,10895.0,5663.0,1681.0,71.97599329224343,13.882310253355104,0.5305403960910646,1.940738343556778,17.220497884212747,12.495157960802773,110051.0,88326.0,37,133,0,0,0,0,68226,68242,82375,82056,Onslow County,12.5,7578.0,52885.0,1.4258886061301441,29.9480737264824,63985.0,7.676855087280273,29.3030948638916,39.44314956665039,23.57690048217773,8.943185105642263,28.014200046091307,0.17348538845331432,2.5884761626206494
67,Orange County,37135,148696.0,149077.0,0,1,-381.0,381.0,0,0,0,0,14907.6,-0.2555726235435379,0.2555726235435379,61211.0,57059.0,4152.0,11373.0,928.0,307.0,0.0,621.0,0.0,10445.0,6.703247315145864,0.0,452.0,37,135,133801,Natural Increase/Net In-Migration,1127,925,202,392,284,2366,148476,"Orange County, North Carolina",6521.0,7620.0,9002.0,14033.0,17896.0,17982.0,16717.0,18426.0,8910.0,8647.0,12969.0,5648.0,1983.0,73.85981740979494,10.976877720909329,0.48632585844898946,7.7570651408332605,12.394266050430316,8.299737719433582,69669.0,76685.0,37,135,0,0,0,0,55597,55529,60725,60616,Orange County,10.3,2431.0,82732.0,1.754797856141457,51.47272885824105,79350.0,6.990425109863281,12.542450904846191,19.61722946166992,60.84989547729492,13.818362322826458,24.937448432689145,0.06783094541830717,0.9815890194008182
68,Pamlico County,37137,12276.0,12715.0,0,1,-439.0,439.0,0,0,0,0,1271.4,-3.4526150216279987,3.4526150216279987,7118.0,5193.0,1925.0,770.0,750.0,633.0,0.0,117.0,0.0,20.0,0.0,0.0,20.0,37,137,13144,Natural Decrease/Net In-Migration,76,188,-112,-2,181,1,12726,"Pamlico County, North Carolina",376.0,498.0,608.0,598.0,598.0,1202.0,1302.0,1462.0,946.0,1282.0,2281.0,1098.0,422.0,76.05977192292568,18.521431380259536,0.22807707432166732,0.5741250491545419,19.85843491938655,4.018875344081793,6438.0,6235.0,37,137,0,1,0,0,7534,7533,7851,7836,Pamlico County,14.7,496.0,50481.0,1.5572158867479355,40.47188360204483,5344.0,11.345672607421877,29.744873046875,37.37868881225586,21.530765533447266,29.89382618953991,16.358631537554068,0.27044113515032314,-9.162838182746299
69,Pasquotank County,37139,40568.0,40372.0,1,0,196.0,196.0,0,0,0,0,4037.1,0.4854849895967502,0.4854849895967502,17410.0,15616.0,1794.0,2471.0,1435.0,1018.0,17.0,400.0,0.0,1036.0,2.0459724561577333,0.36659070643019914,62.0,37,139,40661,Natural Increase/Net Out-Migration,455,408,47,25,330,617,39824,"Pasquotank County, North Carolina",2561.0,2309.0,2570.0,2692.0,2423.0,5421.0,4585.0,4953.0,2757.0,2768.0,4041.0,1832.0,863.0,56.7967898543545,35.50480531061132,0.16347963935400772,1.1542653324086,38.10314079064698,5.701971663529179,19434.0,20341.0,37,139,0,0,0,0,16833,16833,17475,17446,Pasquotank County,14.0,2019.0,56654.0,1.8676310314079065,39.39116219161795,16657.0,11.57604694366455,31.32990455627441,33.79500198364258,23.29904556274414,16.684831071039337,25.09660160507282,0.10304422745548536,-0.20635102602315716
70,Pender County,37141,60203.0,64671.0,0,1,-4468.0,4468.0,0,1,0,0,6467.0,-6.908815388659523,6.908815388659523,29927.0,22962.0,6965.0,1160.0,1124.0,742.0,12.0,279.0,91.0,36.0,0.0,0.0,36.0,37,141,52217,Natural Increase/Net In-Migration,619,650,-31,15,1654,65,63060,"Pender County, North Carolina",3441.0,3559.0,4273.0,3995.0,3075.0,6489.0,8170.0,8601.0,4862.0,4423.0,6834.0,3020.0,1149.0,74.05947024168483,13.59341899769603,0.26750784741228684,0.4963584914412952,14.886115878832861,6.9907686598320735,31006.0,30885.0,37,141,0,1,1,0,26724,26709,30540,30406,Pender County,12.3,2297.0,59812.0,1.7287501353002117,42.38375778942648,28528.0,11.238174438476562,27.507577896118164,32.28391647338867,28.9703311920166,17.013808353048507,23.60872725023581,0.23273298359341063,-1.5753469709925672
71,Perquimans County,37143,13005.0,13667.0,0,1,-662.0,662.0,0,0,0,0,1366.6,-4.8437842979439525,4.8437842979439525,6866.0,5566.0,1300.0,105.0,71.0,0.0,0.0,71.0,0.0,34.0,0.0,0.0,34.0,37,143,13453,Natural Decrease/Net In-Migration,119,148,-29,-3,122,106,13463,"Perquimans County, North Carolina",605.0,779.0,776.0,723.0,447.0,1260.0,1268.0,1706.0,843.0,1347.0,2174.0,1166.0,419.0,72.89090509987561,23.436013755762055,0.19755615716689837,0.4609643667227628,23.904295017194702,2.6999341479476113,6521.0,6992.0,37,143,0,0,0,1,6986,6985,7234,7226,Perquimans County,14.4,650.0,50813.0,1.763371625082315,34.33818687349089,4934.0,13.40469455718994,30.81606674194336,36.21722412109375,19.562015533447266,27.50420721445818,21.094607448598815,0.18933877075444216,-4.9820094104622195
72,Person County,37145,39097.0,39925.0,0,1,-828.0,828.0,0,0,0,0,3992.4,-2.0738885410144023,2.0738885410144023,18284.0,16176.0,2108.0,360.0,260.0,44.0,0.0,216.0,0.0,100.0,0.0,0.0,100.0,37,145,39464,Natural Decrease/Net In-Migration,414,492,-78,10,372,57,39490,"Person County, North Carolina",2120.0,2027.0,2483.0,2758.0,1887.0,4297.0,4708.0,5320.0,2985.0,3205.0,4621.0,2311.0,839.0,66.43706950532248,25.234815278647467,0.6086412022542267,0.37570444583594237,27.529117094552287,4.398246712586099,19046.0,20515.0,37,145,0,0,0,0,18193,18202,18719,18696,Person County,13.5,1548.0,58991.0,1.8910457107075767,43.787100814026296,18237.0,11.822102546691896,35.95418167114258,36.51276397705078,15.710952758789062,19.46399499060739,23.514088916718848,0.1152920586304966,-2.2036799315361573
73,Pitt County,37147,170243.0,182924.0,0,1,-12681.0,12681.0,0,1,0,0,18292.3,-6.932387220922351,6.932387220922351,80515.0,70016.0,10499.0,5122.0,1338.0,357.0,40.0,941.0,0.0,3784.0,1.9554569110668911,0.0,207.0,37,147,168148,Natural Increase/Net In-Migration,2062,1548,514,75,1068,198,180742,"Pitt County, North Carolina",10348.0,10197.0,11340.0,15203.0,22718.0,24949.0,21038.0,20102.0,10036.0,10256.0,14345.0,7012.0,2417.0,55.27869497714898,34.30495725000547,0.3471387024119306,1.764120618398898,35.990356650849535,6.300977455117973,84646.0,95315.0,37,147,0,0,1,0,74990,74999,82201,81966,Pitt County,17.1,8108.0,49955.0,2.02761802715882,46.548293280269405,88857.0,11.013571739196776,24.175025939941406,32.72116470336914,32.09023666381836,12.99665434825392,25.741838140429905,0.13039806247283114,-1.7702461996437546
74,Polk County,37149,19328.0,21030.0,0,1,-1702.0,1702.0,0,1,0,0,2102.9,-8.093200190204469,8.093200190204469,10775.0,8538.0,2237.0,440.0,414.0,52.0,0.0,349.0,13.0,26.0,0.0,0.0,26.0,37,149,20510,Natural Decrease/Net In-Migration,153,296,-143,8,446,194,20724,"Polk County, North Carolina",686.0,882.0,1086.0,1028.0,894.0,1725.0,1947.0,2551.0,1751.0,1715.0,3355.0,2238.0,824.0,89.24393723252496,4.736091298145507,0.3566333808844508,0.7275320970042796,4.788397527341893,5.848787446504993,9733.0,10949.0,37,149,0,0,0,1,11432,11434,11913,11896,Polk County,12.0,596.0,58607.0,1.5882073228720877,41.35520684736092,9031.0,8.406805038452148,25.928224563598636,32.97528839111328,32.68968200683594,30.513552068473608,17.50832144555397,0.20761020881670533,-9.423335574983188
75,Randolph County,37151,144171.0,144557.0,0,1,-386.0,386.0,0,0,0,0,14455.6,-0.2670226969292389,0.2670226969292389,62024.0,57470.0,4554.0,1604.0,1201.0,448.0,62.0,691.0,0.0,403.0,0.00899299238362722,0.0,390.0,37,151,141752,Natural Increase/Net In-Migration,1531,1720,-189,2,1251,897,143667,"Randolph County, North Carolina",8086.0,8836.0,9446.0,9262.0,8127.0,16873.0,16708.0,20653.0,11063.0,8993.0,15132.0,7467.0,2814.0,83.44805163361166,6.125611350539925,0.3043782037535367,1.21958812094883,7.538894692059188,11.579515346887387,70830.0,72630.0,37,151,1,0,0,0,61041,61066,63187,63125,Randolph County,14.2,6167.0,48849.0,1.690682568121917,43.632615508069485,65518.0,17.04361915588379,34.397159576416016,32.44034957885742,16.118873596191406,17.579916572701425,24.647716817587526,0.07342319102282988,-1.7441584158415842
76,Richmond County,37153,42946.0,44332.0,0,1,-1386.0,1386.0,0,0,0,0,4433.1,-3.1264098168365964,3.1264098168365964,19605.0,17454.0,2151.0,963.0,882.0,716.0,5.0,151.0,10.0,81.0,0.0,0.0,81.0,37,153,46639,Natural Decrease/Net Out-Migration,552,621,-69,-5,-358,228,44829,"Richmond County, North Carolina",2736.0,2100.0,3456.0,2683.0,3207.0,5344.0,5150.0,6033.0,2923.0,3195.0,4742.0,2605.0,585.0,61.05070829197871,32.18668230623478,2.6053415140304974,1.0331137778579806,33.23107461878553,6.706216728322656,21891.0,22868.0,37,153,0,0,0,0,20738,20741,22192,22135,Richmond County,21.5,3430.0,42335.0,1.9150951908328069,35.385274745105114,16536.0,17.107629776000977,30.41501808166504,34.6763916015625,17.800962448120117,17.892267436614635,24.75638365063611,0.10971690895179802,-11.429862209170997
77,Robeson County,37155,116530.0,129999.0,0,1,-13469.0,13469.0,0,1,0,1,12999.8,-10.360848929607153,10.360848929607153,48426.0,43402.0,5024.0,3941.0,1721.0,1060.0,38.0,623.0,0.0,2220.0,1.473857491211471,0.0,304.0,37,155,134168,Natural Increase/Net Out-Migration,1661,1525,136,35,-617,1218,130625,"Robeson County, North Carolina",8738.0,9159.0,9462.0,9963.0,9056.0,16700.0,15528.0,16393.0,7840.0,8789.0,12456.0,5775.0,1797.0,27.614058569681305,24.130954853498874,40.698005369272074,0.591543011869322,24.89865306656205,8.990838391064546,63484.0,68172.0,37,155,0,0,0,0,52751,52759,53807,53700,Robeson County,26.6,12276.0,39139.0,2.0123231717167056,36.3456641974169,49865.0,22.36684799194336,33.184410095214844,30.41229820251465,14.03644561767578,15.4062723559412,28.70945161116624,0.103745921612357,-9.82122905027933
78,Rockingham County,37157,91096.0,91285.0,0,1,-189.0,189.0,0,0,0,0,9128.4,-0.2070438735827353,0.2070438735827353,43431.0,38740.0,4691.0,979.0,790.0,173.0,9.0,608.0,0.0,189.0,0.0,0.0,189.0,37,157,93643,Natural Decrease/Net Out-Migration,898,1320,-422,0,590,173,91010,"Rockingham County, North Carolina",4677.0,5202.0,5238.0,5230.0,4892.0,10020.0,10301.0,12614.0,7357.0,6966.0,10730.0,5851.0,1973.0,74.66067809607274,18.1628964232897,0.5181574190721367,0.7000054773511529,19.842252286794107,6.167497398258202,43718.0,47333.0,37,157,1,0,0,0,43696,43697,44526,44504,Rockingham County,13.8,3925.0,50388.0,1.8885906775483376,41.639918935202935,39735.0,16.75530242919922,33.855525970458984,34.16550064086914,15.22366714477539,20.325354658487154,22.28953278194665,0.10801040731274895,-2.411019234226137
79,Rowan County,37159,146875.0,142495.0,1,0,4380.0,4380.0,0,0,0,0,14249.4,3.0737920628793995,3.0737920628793995,63200.0,57433.0,5767.0,4109.0,2210.0,1174.0,97.0,939.0,0.0,1899.0,1.0800378960665287,0.0,360.0,37,159,138428,Natural Decrease/Net In-Migration,1573,1723,-150,20,805,2301,142088,"Rowan County, North Carolina",8016.0,8933.0,8775.0,9379.0,8447.0,17565.0,16361.0,19231.0,10335.0,9283.0,14547.0,7310.0,2796.0,75.39211902172006,15.956349345591073,0.5628267658514333,1.0042457630092283,17.37604828239587,8.937857468683113,69673.0,71305.0,37,159,0,0,0,0,60211,60236,63019,62890,Rowan County,14.4,6790.0,55398.0,1.8246254254535248,43.81276536018808,65031.0,14.050375938415527,32.60561752319336,33.499610900878906,19.84439849853516,17.300957928348364,24.634548580651952,0.09125,0.4929241532835109
80,Rutherford County,37161,64444.0,67076.0,0,1,-2632.0,2632.0,0,0,0,0,6707.5,-3.923907209732244,3.923907209732244,32444.0,26652.0,5792.0,1175.0,924.0,458.0,18.0,443.0,5.0,251.0,0.0,0.0,251.0,37,161,67810,Natural Decrease/Net In-Migration,663,928,-265,-6,316,515,67029,"Rutherford County, North Carolina",3399.0,3930.0,3672.0,4282.0,3304.0,7266.0,7379.0,9194.0,4887.0,5095.0,8507.0,4283.0,1543.0,85.17800703679409,9.15081400202755,0.37420239728069654,0.5143419404854195,10.768382133699088,4.542608384519053,32341.0,34400.0,37,161,0,0,0,1,33878,33883,34680,34655,Rutherford County,19.1,3363.0,44004.0,1.794978829983899,35.564136203709225,25059.0,15.10570240020752,31.93919563293457,33.75212860107422,19.202974319458008,21.368298646311644,22.784602540401934,0.17852299346566392,-6.38003174145145
81,Sampson County,37163,59036.0,63382.0,0,1,-4346.0,4346.0,0,1,0,0,6338.1,-6.856836325770724,6.856836325770724,25481.0,22562.0,2919.0,1139.0,756.0,582.0,0.0,174.0,0.0,383.0,0.0,0.0,383.0,37,163,63431,Natural Increase/Net Out-Migration,780,752,28,86,-105,182,63531,"Sampson County, North Carolina",4088.0,4180.0,4487.0,4080.0,3968.0,7089.0,7481.0,8315.0,4285.0,3971.0,6589.0,3767.0,984.0,60.64655580448708,25.42519958347796,2.079454734782746,0.5837619513426525,27.042377962197467,19.982013820958635,31128.0,32156.0,37,163,0,0,0,0,27234,27248,28123,28088,Sampson County,21.2,4244.0,45387.0,1.7181534189517529,44.31068757691458,29174.0,19.02262115478516,35.013301849365234,31.529390335083008,14.434688568115234,17.891514941150486,26.56116878609069,0.11455594364428398,-9.281543719737966
82,Scotland County,37165,34174.0,34637.0,0,1,-463.0,463.0,0,0,0,0,3463.6,-1.3367208476484684,1.3367208476484684,14348.0,12870.0,1478.0,3275.0,2857.0,2613.0,0.0,243.0,1.0,418.0,1.1086410485896585,0.0,34.0,37,165,36157,Natural Increase/Net Out-Migration,435,451,-16,14,-138,24,34823,"Scotland County, North Carolina",2256.0,2356.0,2099.0,2266.0,2296.0,4371.0,4178.0,4195.0,2266.0,2406.0,3712.0,1837.0,683.0,43.50549989895199,39.09691947916967,12.174841932037994,0.7766261512255681,40.422091982562,3.2508589081040506,17272.0,17649.0,37,165,0,0,0,0,15193,15196,15339,15336,Scotland County,29.7,3595.0,33531.0,2.13066951525825,30.808095389323555,11409.0,19.117895126342773,33.588462829589844,31.795499801635746,15.498139381408691,17.992320351069665,25.9173715968473,0.1030108725954837,-6.442357850808555
83,Stanly County,37167,62504.0,63239.0,0,1,-735.0,735.0,0,0,0,0,6323.8,-1.1622574677018929,1.1622574677018929,27685.0,24742.0,2943.0,2031.0,1365.0,943.0,10.0,412.0,0.0,666.0,0.6594032163696453,0.0,249.0,37,167,60585,Natural Decrease/Net In-Migration,675,795,-120,3,713,321,62806,"Stanly County, North Carolina",3372.0,3794.0,3776.0,3949.0,3608.0,7832.0,6976.0,8488.0,4336.0,4177.0,6904.0,3355.0,1483.0,81.65372633975869,11.394867091509987,0.5012729486551021,1.6730182324198675,12.187099732759847,4.27900504435554,31014.0,31036.0,37,167,0,0,0,0,27110,27111,28498,28417,Stanly County,14.5,2532.0,53769.0,1.7362703395056849,45.86410284792612,30102.0,13.519781112670898,32.017635345458984,36.83038330078125,17.6322021484375,18.56765603504167,23.547178165372635,0.10630305219432906,-2.57592286307492
84,Stokes County,37169,44520.0,45743.0,0,1,-1223.0,1223.0,0,0,0,0,4574.2,-2.673633124193866,2.673633124193866,21160.0,18893.0,2267.0,628.0,564.0,103.0,0.0,461.0,0.0,64.0,0.0,0.0,64.0,37,169,47401,Natural Decrease/Net Out-Migration,384,599,-215,23,301,10,45591,"Stokes County, North Carolina",1935.0,2440.0,2514.0,2605.0,2503.0,4767.0,5017.0,6909.0,3699.0,3910.0,5371.0,3065.0,953.0,92.68959185011914,3.956889578733358,0.5137398071836128,0.3825721968388606,4.623658264652515,3.246398356032617,22146.0,23542.0,37,169,0,0,1,0,21924,21932,22420,22401,Stokes County,12.1,1569.0,59068.0,1.6614563977001946,45.34027064250268,21500.0,14.861536026000977,40.61915588378906,31.15372085571289,13.36558723449707,20.52554489211464,20.755088210217956,0.10713610586011342,-5.539931253069059
85,Surry County,37171,71359.0,71683.0,0,1,-324.0,324.0,0,0,0,0,7168.2,-0.4519900115787564,0.4519900115787564,33436.0,29659.0,3777.0,950.0,661.0,150.0,4.0,507.0,0.0,289.0,0.0,0.0,289.0,37,171,73673,Natural Decrease/Net Out-Migration,759,1006,-247,15,172,86,71783,"Surry County, North Carolina",3820.0,4083.0,4491.0,4492.0,4063.0,7863.0,8029.0,10265.0,4886.0,5234.0,8385.0,4365.0,1928.0,89.55400862129096,3.770768522522774,0.3334123850843296,0.6472943375695771,4.768215615975894,10.91193169928714,34852.0,37052.0,37,171,0,0,0,0,33667,33725,34467,34452,Surry County,15.4,2943.0,47114.0,1.6810122344209926,45.34129430966896,33707.0,20.133451461791992,29.129623413085938,32.87214279174805,17.864782333374023,20.476263549237615,23.556491776292845,0.11296207680344539,-2.9490305352374317
86,Swain County,37173,14117.0,14179.0,0,1,-62.0,62.0,0,0,0,0,1417.8,-0.4372663798575358,0.4372663798575358,8341.0,5734.0,2607.0,397.0,314.0,112.0,20.0,182.0,0.0,83.0,0.0,0.0,83.0,37,173,13981,Natural Decrease/Net In-Migration,161,250,-89,1,-46,0,14271,"Swain County, North Carolina",776.0,920.0,1025.0,883.0,860.0,1642.0,1577.0,1873.0,925.0,1040.0,1560.0,795.0,365.0,65.03279497848932,0.6700049368784823,30.284223146907397,0.4513717469497144,1.7772762536145004,6.065307849636787,6878.0,7363.0,37,173,0,1,0,0,8723,8720,9207,9189,Swain County,13.9,634.0,47559.0,1.918329924536286,47.30940122716694,6980.0,16.651325225830078,29.93760871887207,32.770790100097656,20.640277862548828,19.18329924536286,25.417871500105786,0.31255245174439517,-9.228425291108934
87,Transylvania County,37175,32986.0,34498.0,0,1,-1512.0,1512.0,0,0,0,0,3449.7,-4.382862774653603,4.382862774653603,19025.0,14385.0,4640.0,869.0,229.0,13.0,0.0,216.0,0.0,640.0,1.4783465708156993,0.0,130.0,37,175,33090,Natural Decrease/Net In-Migration,268,448,-180,6,406,27,34385,"Transylvania County, North Carolina",1368.0,1665.0,1341.0,1768.0,1853.0,3352.0,3237.0,3875.0,2463.0,2847.0,5586.0,3362.0,1322.0,90.26030494521422,4.214737086207896,0.37683343961968807,0.1623282509130964,4.64954490115369,3.278450924691286,16273.0,17766.0,37,175,0,1,0,1,19163,19167,19920,19897,Transylvania County,12.6,1069.0,56880.0,1.5392196649081107,40.703808916458925,14573.0,9.019351959228516,24.63907241821289,32.51036834716797,33.831207275390625,29.76984172995536,17.80393066264711,0.24388961892247044,-4.382570236719103
88,Tyrrell County,37177,3245.0,3774.0,0,1,-529.0,529.0,0,1,0,1,377.3,-14.016958134605192,14.016958134605192,1999.0,1444.0,555.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,37,177,4407,Natural Decrease/Net Out-Migration,27,41,-14,0,-25,0,4016,"Tyrrell County, North Carolina",91.0,206.0,168.0,108.0,355.0,487.0,461.0,690.0,239.0,272.0,392.0,394.0,115.0,61.73820879703232,37.67885532591415,0.6359300476947536,0.50344462109168,39.24218335983042,4.636989931107578,2271.0,1707.0,37,177,0,0,0,0,2068,2068,2094,2093,Tyrrell County,20.8,207.0,42260.0,2.1992580816110228,35.188129305776364,1411.0,23.409835815429688,37.40983581542969,28.62295150756836,10.557376861572266,23.873873873873876,15.18282988871224,0.27763881940970486,-4.491161012900143
